Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Risk_Classification
TX0000007897,UK,4815378.537,Cryptocurrency,2013-11-26 0:00,Person_5960,Luxury Goods,Singapore,FALSE,Legal,3,8,Bank_111,0
TX0000000084,USA,241596.0144,Cash Withdrawal,2013-01-04 11:00,Person_2786,Finance,Switzerland,FALSE,Illegal,1,4,Bank_198,0
TX0000000389,UK,2449881.636,Cash Withdrawal,2013-01-17 4:00,Person_2633,Arms Trade,India,TRUE,Legal,1,5,Bank_309,0
TX0000004924,South Africa,1339222.667,Property Purchase,2013-07-25 3:00,Person_3573,Oil & Gas,South Africa,FALSE,Illegal,4,2,Bank_171,0
TX0000005288,Russia,1564040.07,Cash Withdrawal,2013-08-09 7:00,Person_9,Finance,South Africa,FALSE,Illegal,4,4,Bank_441,0
TX0000004895,Brazil,1524362.83,Offshore Transfer,2013-07-23 22:00,Person_2620,Finance,China,FALSE,Illegal,6,8,Bank_85,1
TX0000001539,China,3022215.129,Cryptocurrency,2013-03-06 2:00,Person_2427,Luxury Goods,China,FALSE,Legal,4,4,Bank_362,0
TX0000002425,Singapore,2965612.955,Cash Withdrawal,2013-04-12 0:00,Person_3523,Arms Trade,UK,TRUE,Illegal,7,7,Bank_417,1
TX0000008025,Switzerland,3603480.229,Cryptocurrency,2013-12-01 8:00,Person_8262,Construction,UK,FALSE,Illegal,4,1,Bank_366,0
TX0000003716,Russia,2567443.955,Stocks Transfer,2013-06-04 19:00,Person_2072,Finance,Russia,FALSE,Illegal,4,3,Bank_255,0
TX0000001548,USA,4805940.368,Cryptocurrency,2013-03-06 11:00,Person_318,Casinos,USA,FALSE,Illegal,3,4,Bank_341,0
TX0000003072,Russia,4910935.993,Cryptocurrency,2013-05-08 23:00,Person_4869,Construction,UK,FALSE,Illegal,6,1,Bank_498,1
TX0000002092,UK,1929749.11,Stocks Transfer,2013-03-29 3:00,Person_4734,Construction,Switzerland,TRUE,Illegal,3,3,Bank_222,0
TX0000009401,China,70387.26436,Stocks Transfer,2014-01-27 16:00,Person_6010,Luxury Goods,India,FALSE,Illegal,4,7,Bank_151,0
TX0000009397,India,2371482.211,Property Purchase,2014-01-27 12:00,Person_5889,Construction,Russia,FALSE,Illegal,6,7,Bank_101,1
TX0000003142,Singapore,2824111.18,Property Purchase,2013-05-11 21:00,Person_4416,Casinos,China,FALSE,Legal,5,2,Bank_386,1
TX0000004629,UK,3855999.798,Cash Withdrawal,2013-07-12 20:00,Person_4551,Real Estate,China,FALSE,Illegal,2,2,Bank_129,0
TX0000000442,India,2534908.214,Cash Withdrawal,2013-01-19 9:00,Person_9195,Arms Trade,China,FALSE,Illegal,1,0,Bank_144,0
TX0000005202,India,746381.9836,Cryptocurrency,2013-08-05 17:00,Person_7232,Finance,UAE,FALSE,Illegal,6,8,Bank_323,1
TX0000005842,Singapore,1298369.575,Property Purchase,2013-09-01 9:00,Person_644,Arms Trade,Singapore,FALSE,Illegal,7,6,Bank_453,1
TX0000003455,Singapore,548233.3446,Property Purchase,2013-05-24 22:00,Person_6749,Finance,India,FALSE,Illegal,5,0,Bank_78,1
TX0000006755,Switzerland,326562.7357,Offshore Transfer,2013-10-09 10:00,Person_7774,Construction,Singapore,FALSE,Legal,3,8,Bank_187,0
TX0000007018,China,4365585.583,Offshore Transfer,2013-10-20 9:00,Person_3226,Oil & Gas,USA,TRUE,Illegal,7,6,Bank_385,1
TX0000008764,Singapore,1234015.99,Cash Withdrawal,2014-01-01 3:00,Person_5702,Oil & Gas,UK,FALSE,Illegal,3,5,Bank_347,0
TX0000003225,UAE,4566518.236,Stocks Transfer,2013-05-15 8:00,Person_7505,Construction,Switzerland,FALSE,Legal,2,9,Bank_366,0
TX0000008017,Brazil,3582471.382,Cash Withdrawal,2013-12-01 0:00,Person_1352,Finance,South Africa,FALSE,Illegal,4,0,Bank_270,0
TX0000006484,South Africa,3390081.271,Stocks Transfer,2013-09-28 3:00,Person_1535,Casinos,India,FALSE,Illegal,3,1,Bank_467,0
TX0000009786,USA,3387583.926,Offshore Transfer,2014-02-12 17:00,Person_3269,Finance,USA,FALSE,Legal,3,9,Bank_400,0
TX0000004706,Singapore,2938882.145,Offshore Transfer,2013-07-16 1:00,Person_914,Luxury Goods,South Africa,TRUE,Legal,8,9,Bank_278,1
TX0000005181,China,3022009.746,Cryptocurrency,2013-08-04 20:00,Person_3748,Luxury Goods,Singapore,FALSE,Illegal,7,6,Bank_200,1
TX0000007969,USA,3436655.538,Offshore Transfer,2013-11-29 0:00,Person_1247,Finance,Switzerland,FALSE,Illegal,5,4,Bank_167,1
TX0000001419,Brazil,228094.1489,Offshore Transfer,2013-03-01 2:00,Person_5988,Oil & Gas,South Africa,FALSE,Illegal,8,5,Bank_67,1
TX0000001033,Brazil,492627.2277,Cryptocurrency,2013-02-13 0:00,Person_4980,Arms Trade,China,FALSE,Illegal,8,9,Bank_339,1
TX0000009305,India,1216297.634,Cryptocurrency,2014-01-23 16:00,Person_7933,Construction,UK,FALSE,Illegal,4,0,Bank_285,0
TX0000009358,China,2304500.9,Stocks Transfer,2014-01-25 21:00,Person_3457,Construction,Russia,FALSE,Illegal,2,1,Bank_246,0
TX0000007205,Switzerland,3222570.141,Offshore Transfer,2013-10-28 4:00,Person_6591,Construction,Russia,FALSE,Illegal,6,3,Bank_109,1
TX0000006986,Russia,955903.1637,Property Purchase,2013-10-19 1:00,Person_9405,Finance,Singapore,TRUE,Illegal,9,6,Bank_378,1
TX0000006792,China,2980953.621,Stocks Transfer,2013-10-10 23:00,Person_4310,Construction,China,TRUE,Illegal,4,3,Bank_142,0
TX0000007380,Russia,2982375.934,Offshore Transfer,2013-11-04 11:00,Person_9227,Construction,Brazil,FALSE,Illegal,6,0,Bank_89,1
TX0000009764,China,704369.8953,Offshore Transfer,2014-02-11 19:00,Person_8085,Real Estate,Switzerland,FALSE,Illegal,7,4,Bank_374,1
TX0000000482,Russia,2454992.826,Cash Withdrawal,2013-01-21 1:00,Person_1849,Luxury Goods,India,FALSE,Illegal,4,9,Bank_271,0
TX0000008113,UAE,913508.0657,Stocks Transfer,2013-12-05 0:00,Person_6826,Casinos,South Africa,TRUE,Illegal,5,0,Bank_446,1
TX0000000736,Switzerland,1305647.09,Offshore Transfer,2013-01-31 15:00,Person_3482,Oil & Gas,Switzerland,FALSE,Illegal,3,5,Bank_55,0
TX0000008325,USA,3040347.3,Stocks Transfer,2013-12-13 20:00,Person_4227,Arms Trade,Russia,TRUE,Illegal,4,5,Bank_209,0
TX0000008061,Singapore,1782806.253,Stocks Transfer,2013-12-02 20:00,Person_4111,Casinos,Switzerland,TRUE,Legal,3,9,Bank_338,0
TX0000002970,Singapore,236937.5336,Cryptocurrency,2013-05-04 17:00,Person_6857,Finance,USA,FALSE,Illegal,6,4,Bank_199,1
TX0000009208,USA,1062049.033,Cash Withdrawal,2014-01-19 15:00,Person_8848,Luxury Goods,Switzerland,FALSE,Illegal,1,6,Bank_273,0
TX0000007033,UAE,4988214.586,Cryptocurrency,2013-10-21 0:00,Person_6683,Finance,USA,FALSE,Legal,4,3,Bank_416,0
TX0000005135,Brazil,4673266.53,Property Purchase,2013-08-02 22:00,Person_7402,Arms Trade,South Africa,FALSE,Illegal,6,1,Bank_37,1
TX0000005998,China,1052861.304,Cash Withdrawal,2013-09-07 21:00,Person_348,Construction,Russia,FALSE,Illegal,5,8,Bank_164,1
TX0000002981,India,4558838.197,Stocks Transfer,2013-05-05 4:00,Person_3497,Arms Trade,South Africa,FALSE,Illegal,4,4,Bank_439,0
TX0000004511,Switzerland,3838075.18,Cash Withdrawal,2013-07-07 22:00,Person_984,Finance,Russia,FALSE,Illegal,1,0,Bank_115,0
TX0000006143,South Africa,1186817.562,Property Purchase,2013-09-13 22:00,Person_5329,Arms Trade,Switzerland,TRUE,Illegal,6,0,Bank_40,1
TX0000007417,Singapore,948997.8313,Stocks Transfer,2013-11-06 0:00,Person_3200,Casinos,India,TRUE,Illegal,6,9,Bank_431,1
TX0000006881,China,821646.2343,Stocks Transfer,2013-10-14 16:00,Person_9100,Luxury Goods,UK,FALSE,Legal,1,0,Bank_270,0
TX0000001985,Russia,1164024.547,Property Purchase,2013-03-24 16:00,Person_245,Oil & Gas,UK,FALSE,Illegal,6,3,Bank_208,1
TX0000009045,Switzerland,1129355.29,Offshore Transfer,2014-01-12 20:00,Person_794,Finance,South Africa,FALSE,Illegal,7,3,Bank_104,1
TX0000009774,India,1740802.644,Offshore Transfer,2014-02-12 5:00,Person_2761,Casinos,South Africa,TRUE,Illegal,7,7,Bank_484,1
TX0000005416,UAE,3357635.897,Stocks Transfer,2013-08-14 15:00,Person_984,Finance,China,FALSE,Illegal,1,0,Bank_281,0
TX0000000830,Brazil,3961955.635,Offshore Transfer,2013-02-04 13:00,Person_5938,Finance,India,FALSE,Illegal,7,4,Bank_43,1
TX0000005285,Switzerland,469831.0876,Property Purchase,2013-08-09 4:00,Person_2690,Construction,Russia,FALSE,Legal,4,8,Bank_178,0
TX0000000647,Switzerland,3891307.314,Property Purchase,2013-01-27 22:00,Person_3770,Finance,UK,TRUE,Illegal,7,6,Bank_33,1
TX0000004729,Switzerland,1921599.694,Cash Withdrawal,2013-07-17 0:00,Person_2131,Luxury Goods,South Africa,FALSE,Legal,1,5,Bank_396,0
TX0000001495,UK,726600.2154,Property Purchase,2013-03-04 6:00,Person_8361,Luxury Goods,Singapore,TRUE,Illegal,4,2,Bank_456,0
TX0000008057,Singapore,3363577.149,Stocks Transfer,2013-12-02 16:00,Person_383,Casinos,Russia,FALSE,Illegal,6,5,Bank_483,1
TX0000004177,Russia,3728702.1,Cryptocurrency,2013-06-24 0:00,Person_2504,Casinos,South Africa,TRUE,Illegal,9,3,Bank_148,1
TX0000005721,UAE,3700643.797,Cash Withdrawal,2013-08-27 8:00,Person_2063,Arms Trade,Singapore,FALSE,Legal,2,2,Bank_141,0
TX0000006510,UAE,4183127.458,Property Purchase,2013-09-29 5:00,Person_2595,Finance,Russia,FALSE,Illegal,6,2,Bank_84,1
TX0000009350,India,3888441.232,Cryptocurrency,2014-01-25 13:00,Person_1127,Casinos,Switzerland,FALSE,Illegal,5,6,Bank_32,1
TX0000005077,Brazil,2874395.305,Stocks Transfer,2013-07-31 12:00,Person_3731,Arms Trade,Switzerland,FALSE,Illegal,4,9,Bank_190,0
TX0000002473,China,848630.0417,Cash Withdrawal,2013-04-14 0:00,Person_3129,Oil & Gas,UAE,TRUE,Illegal,5,1,Bank_243,1
TX0000008563,USA,4146727,Offshore Transfer,2013-12-23 18:00,Person_8703,Real Estate,India,FALSE,Illegal,6,9,Bank_309,1
TX0000000150,USA,413299.8005,Cash Withdrawal,2013-01-07 5:00,Person_4019,Real Estate,Singapore,FALSE,Legal,0,3,Bank_36,0
TX0000000120,China,1701022.342,Cryptocurrency,2013-01-05 23:00,Person_8383,Real Estate,USA,FALSE,Legal,4,6,Bank_356,0
TX0000007279,UK,3901304.648,Property Purchase,2013-10-31 6:00,Person_44,Construction,Switzerland,FALSE,Legal,2,2,Bank_467,0
TX0000009320,Switzerland,4750153.963,Property Purchase,2014-01-24 7:00,Person_8902,Arms Trade,China,TRUE,Illegal,9,7,Bank_37,1
TX0000005158,UAE,2457053.946,Property Purchase,2013-08-03 21:00,Person_9902,Luxury Goods,India,FALSE,Illegal,5,1,Bank_474,1
TX0000006041,Singapore,4291966.026,Offshore Transfer,2013-09-09 16:00,Person_960,Casinos,Russia,TRUE,Illegal,9,9,Bank_356,1
TX0000005230,Russia,3790360.966,Offshore Transfer,2013-08-06 21:00,Person_3838,Finance,USA,FALSE,Illegal,6,2,Bank_309,1
TX0000000089,India,2599743.924,Stocks Transfer,2013-01-04 16:00,Person_2439,Luxury Goods,Russia,FALSE,Legal,0,1,Bank_380,0
TX0000008155,UK,3392176.882,Offshore Transfer,2013-12-06 18:00,Person_2285,Real Estate,China,FALSE,Illegal,4,3,Bank_486,0
TX0000003564,UAE,4343895.288,Offshore Transfer,2013-05-29 11:00,Person_7563,Arms Trade,India,TRUE,Illegal,8,5,Bank_320,1
TX0000004925,UAE,2253930.367,Cash Withdrawal,2013-07-25 4:00,Person_5938,Oil & Gas,USA,FALSE,Illegal,3,5,Bank_428,0
TX0000009167,Brazil,1248082.364,Cash Withdrawal,2014-01-17 22:00,Person_4326,Real Estate,UK,FALSE,Legal,2,7,Bank_204,0
TX0000009174,China,4111852.713,Stocks Transfer,2014-01-18 5:00,Person_9858,Oil & Gas,Brazil,FALSE,Legal,2,7,Bank_409,0
TX0000004917,Russia,2961898.506,Cryptocurrency,2013-07-24 20:00,Person_1705,Construction,Russia,TRUE,Illegal,6,0,Bank_256,1
TX0000002392,UAE,2693091.807,Stocks Transfer,2013-04-10 15:00,Person_4586,Real Estate,South Africa,FALSE,Illegal,3,3,Bank_392,0
TX0000004286,UAE,1995172.249,Offshore Transfer,2013-06-28 13:00,Person_8235,Oil & Gas,India,FALSE,Illegal,7,5,Bank_368,1
TX0000008055,China,4789287.761,Property Purchase,2013-12-02 14:00,Person_9462,Construction,USA,FALSE,Illegal,5,2,Bank_181,1
TX0000001964,China,4060910.207,Property Purchase,2013-03-23 19:00,Person_9921,Construction,USA,FALSE,Legal,3,0,Bank_151,0
TX0000002891,USA,1762526.373,Property Purchase,2013-05-01 10:00,Person_2259,Oil & Gas,USA,FALSE,Legal,0,2,Bank_238,0
TX0000009437,USA,4072475.631,Property Purchase,2014-01-29 4:00,Person_3184,Construction,Brazil,FALSE,Legal,2,0,Bank_171,0
TX0000004224,Russia,4094353.873,Offshore Transfer,2013-06-25 23:00,Person_4592,Oil & Gas,South Africa,FALSE,Legal,7,4,Bank_221,1
TX0000009258,South Africa,1743855.219,Cryptocurrency,2014-01-21 17:00,Person_7523,Finance,USA,FALSE,Illegal,4,1,Bank_42,0
TX0000004263,UK,4925120.866,Cash Withdrawal,2013-06-27 14:00,Person_2429,Real Estate,UK,FALSE,Illegal,1,2,Bank_321,0
TX0000001596,Russia,2508598.42,Stocks Transfer,2013-03-08 11:00,Person_4265,Real Estate,Switzerland,FALSE,Illegal,4,5,Bank_129,0
TX0000008027,Brazil,3789374.564,Cryptocurrency,2013-12-01 10:00,Person_1032,Real Estate,Singapore,FALSE,Illegal,6,6,Bank_178,1
TX0000006719,Switzerland,1047342.688,Property Purchase,2013-10-07 22:00,Person_9440,Luxury Goods,UAE,FALSE,Illegal,5,2,Bank_2,1
TX0000004549,Singapore,721374.0043,Property Purchase,2013-07-09 12:00,Person_7235,Arms Trade,Russia,FALSE,Illegal,8,6,Bank_237,1
TX0000006776,South Africa,3612436.289,Offshore Transfer,2013-10-10 7:00,Person_1285,Casinos,Brazil,FALSE,Illegal,7,6,Bank_162,1
TX0000004994,USA,3029966.81,Offshore Transfer,2013-07-28 1:00,Person_1292,Casinos,UK,FALSE,Illegal,6,5,Bank_448,1
TX0000005875,USA,2689215.294,Property Purchase,2013-09-02 18:00,Person_6907,Construction,South Africa,TRUE,Illegal,5,2,Bank_433,1
TX0000009947,UK,102169.5441,Offshore Transfer,2014-02-19 10:00,Person_1387,Real Estate,Switzerland,TRUE,Illegal,6,5,Bank_261,1
TX0000000351,UK,4986691.31,Offshore Transfer,2013-01-15 14:00,Person_8956,Construction,Switzerland,FALSE,Legal,1,1,Bank_215,0
TX0000005940,South Africa,1005041.615,Cryptocurrency,2013-09-05 11:00,Person_7465,Finance,South Africa,FALSE,Illegal,6,2,Bank_440,1
TX0000000652,China,361249.059,Offshore Transfer,2013-01-28 3:00,Person_6268,Finance,Russia,FALSE,Illegal,5,0,Bank_403,1
TX0000006108,UK,2202445.914,Cash Withdrawal,2013-09-12 11:00,Person_4069,Casinos,UAE,TRUE,Legal,3,8,Bank_93,0
TX0000003990,Russia,2318139.576,Offshore Transfer,2013-06-16 5:00,Person_5866,Arms Trade,Russia,FALSE,Illegal,7,7,Bank_147,1
TX0000005035,China,3023726.261,Cash Withdrawal,2013-07-29 18:00,Person_9020,Casinos,UAE,FALSE,Illegal,4,3,Bank_481,0
TX0000006835,Singapore,3239227.332,Property Purchase,2013-10-12 18:00,Person_3975,Arms Trade,China,FALSE,Illegal,5,1,Bank_37,1
TX0000005620,UK,1042762.808,Cash Withdrawal,2013-08-23 3:00,Person_6064,Finance,Singapore,TRUE,Illegal,1,0,Bank_185,0
TX0000002306,Russia,1902337.691,Offshore Transfer,2013-04-07 1:00,Person_6377,Real Estate,UAE,FALSE,Illegal,6,4,Bank_453,1
TX0000008209,South Africa,3910015.853,Cash Withdrawal,2013-12-09 0:00,Person_7322,Construction,Switzerland,FALSE,Illegal,4,5,Bank_295,0
TX0000009399,Russia,2891811.979,Stocks Transfer,2014-01-27 14:00,Person_9345,Arms Trade,Singapore,FALSE,Legal,4,5,Bank_174,0
TX0000000929,China,4959058.774,Property Purchase,2013-02-08 16:00,Person_8166,Oil & Gas,China,FALSE,Legal,5,5,Bank_185,1
TX0000000865,Brazil,2180172.618,Stocks Transfer,2013-02-06 0:00,Person_7768,Construction,Singapore,FALSE,Legal,2,6,Bank_100,0
TX0000006058,UK,1134889.647,Cash Withdrawal,2013-09-10 9:00,Person_9583,Oil & Gas,Switzerland,TRUE,Illegal,3,3,Bank_69,0
TX0000002817,China,3012662.079,Cryptocurrency,2013-04-28 8:00,Person_9286,Real Estate,India,TRUE,Illegal,7,1,Bank_75,1
TX0000000863,South Africa,505578.5804,Cash Withdrawal,2013-02-05 22:00,Person_9116,Oil & Gas,UAE,FALSE,Legal,2,4,Bank_34,0
TX0000002041,Russia,1387295.902,Stocks Transfer,2013-03-27 0:00,Person_1984,Real Estate,Brazil,FALSE,Illegal,5,7,Bank_114,1
TX0000000750,Switzerland,2832062.256,Property Purchase,2013-02-01 5:00,Person_1184,Construction,Russia,FALSE,Illegal,3,0,Bank_332,0
TX0000005848,UAE,4073913.781,Cryptocurrency,2013-09-01 15:00,Person_7713,Arms Trade,USA,FALSE,Illegal,8,8,Bank_187,1
TX0000001079,South Africa,4911697.029,Offshore Transfer,2013-02-14 22:00,Person_7191,Luxury Goods,USA,TRUE,Illegal,8,5,Bank_450,1
TX0000003979,Singapore,116374.9685,Property Purchase,2013-06-15 18:00,Person_392,Finance,Russia,TRUE,Illegal,9,4,Bank_313,1
TX0000001240,Russia,2833011.433,Stocks Transfer,2013-02-21 15:00,Person_1387,Luxury Goods,South Africa,FALSE,Legal,2,3,Bank_12,0
TX0000009817,UAE,1147440.307,Offshore Transfer,2014-02-14 0:00,Person_9536,Casinos,Brazil,FALSE,Illegal,8,8,Bank_266,1
TX0000009351,South Africa,2116398.867,Cash Withdrawal,2014-01-25 14:00,Person_5320,Oil & Gas,Singapore,FALSE,Legal,3,8,Bank_469,0
TX0000009726,Switzerland,3984397.497,Property Purchase,2014-02-10 5:00,Person_2246,Oil & Gas,China,FALSE,Legal,4,1,Bank_44,0
TX0000001386,Brazil,3320911.969,Offshore Transfer,2013-02-27 17:00,Person_8114,Oil & Gas,UK,FALSE,Illegal,6,5,Bank_477,1
TX0000005381,Switzerland,4909401.249,Property Purchase,2013-08-13 4:00,Person_1530,Casinos,Singapore,FALSE,Illegal,7,7,Bank_359,1
TX0000003353,Russia,574392.5715,Cryptocurrency,2013-05-20 16:00,Person_2591,Luxury Goods,UK,FALSE,Legal,4,2,Bank_157,0
TX0000009574,Singapore,4794154.355,Cryptocurrency,2014-02-03 21:00,Person_5421,Luxury Goods,UK,FALSE,Illegal,6,0,Bank_293,1
TX0000003912,Switzerland,4881550.529,Stocks Transfer,2013-06-12 23:00,Person_500,Oil & Gas,South Africa,FALSE,Illegal,3,7,Bank_143,0
TX0000004845,USA,3933078.458,Offshore Transfer,2013-07-21 20:00,Person_7826,Construction,China,FALSE,Legal,4,5,Bank_228,0
TX0000001478,UK,1963025.022,Offshore Transfer,2013-03-03 13:00,Person_3750,Construction,Russia,FALSE,Illegal,5,6,Bank_479,1
TX0000009530,USA,1224372.516,Stocks Transfer,2014-02-02 1:00,Person_5768,Arms Trade,Russia,FALSE,Legal,1,8,Bank_376,0
TX0000002289,Singapore,4682130.251,Cryptocurrency,2013-04-06 8:00,Person_3151,Construction,Brazil,FALSE,Legal,5,3,Bank_118,1
TX0000008856,Switzerland,1155456.925,Cryptocurrency,2014-01-04 23:00,Person_407,Luxury Goods,UK,FALSE,Illegal,5,3,Bank_32,1
TX0000007062,South Africa,542246.6019,Offshore Transfer,2013-10-22 5:00,Person_7957,Finance,Brazil,FALSE,Illegal,6,5,Bank_407,1
TX0000009323,Switzerland,3193550.941,Property Purchase,2014-01-24 10:00,Person_6997,Luxury Goods,India,FALSE,Illegal,5,7,Bank_429,1
TX0000006328,China,2570448.571,Property Purchase,2013-09-21 15:00,Person_9173,Finance,UK,FALSE,Legal,5,3,Bank_86,1
TX0000009439,Singapore,419263.0256,Offshore Transfer,2014-01-29 6:00,Person_4383,Arms Trade,UK,FALSE,Illegal,8,8,Bank_459,1
TX0000008641,Singapore,2747109.99,Cryptocurrency,2013-12-27 0:00,Person_1467,Real Estate,South Africa,TRUE,Illegal,8,2,Bank_267,1
TX0000004410,Singapore,681504.3948,Property Purchase,2013-07-03 17:00,Person_3219,Luxury Goods,Singapore,TRUE,Illegal,4,2,Bank_231,0
TX0000002549,South Africa,209024.0356,Stocks Transfer,2013-04-17 4:00,Person_5472,Arms Trade,UAE,FALSE,Illegal,6,6,Bank_310,1
TX0000003077,South Africa,3002123.867,Stocks Transfer,2013-05-09 4:00,Person_3389,Casinos,Singapore,FALSE,Illegal,2,2,Bank_66,0
TX0000002345,Singapore,3847900.99,Stocks Transfer,2013-04-08 16:00,Person_428,Arms Trade,UK,FALSE,Illegal,3,5,Bank_488,0
TX0000001998,South Africa,3998866.161,Property Purchase,2013-03-25 5:00,Person_6087,Luxury Goods,Brazil,TRUE,Illegal,9,6,Bank_151,1
TX0000000941,India,2715776.484,Stocks Transfer,2013-02-09 4:00,Person_1801,Construction,Brazil,FALSE,Illegal,1,2,Bank_151,0
TX0000007372,South Africa,4925850.655,Cryptocurrency,2013-11-04 3:00,Person_7700,Luxury Goods,China,FALSE,Illegal,7,7,Bank_151,1
TX0000005596,Brazil,3868114.916,Offshore Transfer,2013-08-22 3:00,Person_8255,Oil & Gas,China,FALSE,Illegal,8,9,Bank_253,1
TX0000004738,Singapore,1618259.311,Cash Withdrawal,2013-07-17 9:00,Person_399,Construction,Brazil,FALSE,Illegal,2,0,Bank_29,0
TX0000008870,India,962462.7569,Property Purchase,2014-01-05 13:00,Person_280,Luxury Goods,Singapore,FALSE,Illegal,4,1,Bank_19,0
TX0000008234,UAE,274880.1921,Stocks Transfer,2013-12-10 1:00,Person_6265,Real Estate,Russia,FALSE,Illegal,4,8,Bank_248,0
TX0000004824,China,3253161.726,Cash Withdrawal,2013-07-20 23:00,Person_7975,Arms Trade,Singapore,TRUE,Legal,5,6,Bank_80,1
TX0000001843,USA,1864069.027,Property Purchase,2013-03-18 18:00,Person_3413,Arms Trade,India,FALSE,Illegal,3,2,Bank_386,0
TX0000009162,UK,3234159.026,Stocks Transfer,2014-01-17 17:00,Person_5365,Luxury Goods,Brazil,FALSE,Legal,0,0,Bank_323,0
TX0000000808,Singapore,59260.83592,Cash Withdrawal,2013-02-03 15:00,Person_3264,Finance,Brazil,FALSE,Legal,1,7,Bank_435,0
TX0000001182,China,4870635.663,Property Purchase,2013-02-19 5:00,Person_5888,Casinos,UK,FALSE,Legal,4,1,Bank_23,0
TX0000000677,India,4475199.602,Stocks Transfer,2013-01-29 4:00,Person_9569,Construction,USA,FALSE,Illegal,2,7,Bank_17,0
TX0000007301,India,4086852.122,Property Purchase,2013-11-01 4:00,Person_4109,Finance,India,FALSE,Illegal,3,9,Bank_220,0
TX0000000903,Brazil,2337717.712,Stocks Transfer,2013-02-07 14:00,Person_3447,Luxury Goods,Russia,TRUE,Legal,4,0,Bank_114,0
TX0000006918,India,673642.8841,Stocks Transfer,2013-10-16 5:00,Person_9329,Real Estate,USA,FALSE,Illegal,2,7,Bank_358,0
TX0000003043,USA,1503066.289,Stocks Transfer,2013-05-07 18:00,Person_8951,Luxury Goods,India,TRUE,Legal,3,7,Bank_424,0
TX0000003770,UK,3790050.75,Offshore Transfer,2013-06-07 1:00,Person_3246,Casinos,UK,TRUE,Legal,3,2,Bank_377,0
TX0000002408,UK,390307.9399,Cryptocurrency,2013-04-11 7:00,Person_3109,Finance,India,FALSE,Legal,5,8,Bank_288,1
TX0000007074,UK,3339467.127,Stocks Transfer,2013-10-22 17:00,Person_5020,Oil & Gas,Switzerland,FALSE,Legal,0,0,Bank_159,0
TX0000004077,UAE,1752718.919,Cryptocurrency,2013-06-19 20:00,Person_7112,Construction,UAE,FALSE,Illegal,3,0,Bank_384,0
TX0000009298,Russia,1673509.889,Property Purchase,2014-01-23 9:00,Person_587,Finance,Singapore,TRUE,Legal,5,2,Bank_319,1
TX0000002640,UAE,3734554.051,Offshore Transfer,2013-04-20 23:00,Person_9843,Luxury Goods,UK,FALSE,Legal,3,1,Bank_237,0
TX0000009180,Singapore,1718952.984,Property Purchase,2014-01-18 11:00,Person_8802,Construction,India,FALSE,Legal,5,4,Bank_329,1
TX0000000019,South Africa,1486877.067,Cryptocurrency,2013-01-01 18:00,Person_2149,Luxury Goods,UK,FALSE,Illegal,7,4,Bank_50,1
TX0000009346,Russia,67812.63984,Offshore Transfer,2014-01-25 9:00,Person_9311,Arms Trade,Singapore,FALSE,Illegal,7,4,Bank_418,1
TX0000007203,UK,4323426.617,Cryptocurrency,2013-10-28 2:00,Person_360,Oil & Gas,Brazil,FALSE,Illegal,5,6,Bank_385,1
TX0000008581,Switzerland,631690.5942,Offshore Transfer,2013-12-24 12:00,Person_9340,Construction,USA,FALSE,Illegal,4,9,Bank_243,0
TX0000005236,South Africa,2095827.87,Property Purchase,2013-08-07 3:00,Person_6966,Arms Trade,UAE,FALSE,Legal,5,2,Bank_147,1
TX0000002209,Brazil,1381746.704,Property Purchase,2013-04-03 0:00,Person_4096,Arms Trade,UK,TRUE,Illegal,8,8,Bank_408,1
TX0000002285,UAE,861491.7496,Cryptocurrency,2013-04-06 4:00,Person_8677,Arms Trade,UK,FALSE,Legal,6,4,Bank_293,1
